ID	User	FollowersCount	Tweet	CreatedAt	RetweetCount	Truncated	Language	PossiblySensitive	IsLocationAvailable	Retweeted	ScreenNameResponse	UserIDResponse	FriendsCount	ListedCount	UserFavouritesCount	StatusesCount	UserLocation	UserCreatedAt	UserActiveDays	FavoriteCount	EntitiesUrls	EntitiesUrlsCount	EntitiesHashtags	EntitiesHashtagsCount	EntitiesMentions	EntitiesMentionsCount	EntitiesMentionIds	InReplyToScreenName	Source	UserProfileImage	NumCharacters	NumWords	RetweetedUser	RetweetedUserScreenNameResponse	RetweetedUserFollowersCount	RetweetedUserListedCount	RetweetedUserStatusesCount	RetweetedUserLocation	RetweetedUserCreatedAt	Label
577883612139356161	FCO Careers	11239	RT @JustineGreening: 3 more @DFID_UK experts deploying to assess needs in #Vanuatu. £500k now allocated to @federation #CyclonePam appeal h…	17-3-2015 17:26:04	27	False	en	False	False	True	fcocareers	22680502	194	197	269	2257	Global	3-3-2009 21:12:39	2204	0	Null	0	Vanuatu	1	JustineGreening,DFID_UK	2	932446861,19915362	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	20	Justine Greening	JustineGreening	74997	1339	3981		7-11-2012 16:38:21	donation_needs_or_offers_or_volunteering_services
577832457766072320	Carlos Valido	221	RT @guardian: Vanuatu disaster: the island hit by an earthquake, a volcano then cyclone Pam http://t.co/fi5QsmTZ2W	17-3-2015 14:02:48	54	False	en	False	False	True	Carvalid	1487054988	1107	44	18295	34926	Null	6-6-2013 07:06:25	649	0	http://t.co/fi5QsmTZ2W	1	Null	0	guardian	1	87818409	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	114	16	The Guardian	guardian	8151578	60747	565397	London	5-11-2009 23:49:19	other_useful_information
577010775836860416	▼ Eric James ▼	372	Cyclone Pam: Why Japan is a leader in disaster relief (+video) - Christian Science Monitor http://t.co/8ErsFwx9jQ	15-3-2015 07:37:43	0	False	en	False	False	False	iamericjames	1462847136	0	46	0	212696	CLICK HERE --	27-5-2013 18:48:49	656	0	http://t.co/8ErsFwx9jQ	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	113	16	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576865606474944512	John	451	Early footage of Cyclone Pam hitting NZ: https://t.co/RBxjB2aPq9	14-3-2015 22:00:52	0	False	en	False	False	False	Mick_Lellan	797191038	1508	4	4648	4404	Te Whanganui-a-Tara  	2-9-2012 00:48:34	923	0	https://t.co/RBxjB2aPq9	1	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	64	8	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577204598278094848	M. H. Baylis	1059	RT @natashamitchell: More options for donating to #Vanuatu after #cyclonepam #tcpam  http://t.co/LSUpC0HfHP Help communities rebuild their …	15-3-2015 20:27:54	19	False	en	False	False	True	mhbaylis	595765067	1372	31	2461	10635	London	31-5-2012 19:39:10	1018	0	http://t.co/LSUpC0HfHP	1	Vanuatu,cyclonepam,tcpam	3	natashamitchell	1	22105603	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	140	16	Natasha Mitchell🎧🎙	natashamitchell	20175	858	42609	You can use SIGNAL to connect	27-2-2009 04:12:37	donation_needs_or_offers_or_volunteering_services
580659536807272448	ESP&TS	23	Evacuated Goulburn Island needs own cyclone shelter: NT Chief Minister http://t.co/7BfiiAIzHR	25-3-2015 09:16:36	0	False	en	False	False	False	ESP_TSandOSAH	2985355904	36	0	0	976	Sydney and Darwin	16-1-2015 08:25:29	68	0	http://t.co/7BfiiAIzHR	1	Null	0	Null	0	Null	Null	<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	Null	93	11	Null	Null	Null	Null	Null	Null	Null	displaced_people_and_evacuations
578992010511548416	DrMegs	1319	I might just take the boys to the school pool today......Poo, Pam put pools out of action | http://t.co/vx5DO0uMGA	20-3-2015 18:50:27	0	False	en	False	False	False	DrMegsW	1518036960	1679	59	2981	11163	New Zealand	15-6-2013 01:27:14	643	0	http://t.co/vx5DO0uMGA	1	Null	0	Null	0	Null	Null	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Null	114	19	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
577176551734816768	Pentti Ruotsalainen	637	RT @itvnews: 70,000 children said to be out of school following Cyclone Pam http://t.co/HJsqjbSdG8 http://t.co/M8l6Fk7Ykv	15-3-2015 18:36:28	15	False	en	False	False	True	penttiruots	1424967590	1106	61	68	6925	Pihtipudas	13-5-2013 08:24:21	671	0	http://t.co/HJsqjbSdG8	1	Null	0	itvnews	1	21866939	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	121	14	ITV News	itvnews	2187886	7690	201708	United Kingdom	25-2-2009 13:51:23	caution_and_advice
576865362836262912	350 San Francisco	473	RT @wunderground: Look at this intimidating image of Category 5 #Pam as it tracks toward the southern #Vanuatu Islands. http://t.co/Zlncyg7…	14-3-2015 21:59:54	47	False	en	False	False	True	350SF	137246769	435	44	761	9359	San Francisco, CA	26-4-2010 06:47:00	1783	0	Null	0	Pam,Vanuatu	2	wunderground	1	15740491	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	20	Weather Underground	wunderground	440165	6468	44036	San Francisco, CA	5-8-2008 19:28:25	other_useful_information
576946688557887488	Karyn Wood	1098	RT @smnaustralia: VANUATU #Socialmedia reveals the scale of devastation left in #CyclonePam's wake!...http://t.co/qQfZed6tiC #auspol http:/…	15-3-2015 03:23:04	2	False	en	False	False	True	projecting	17918250	2210	29	11277	13519	Melbourne, Victoria	6-12-2008 06:47:50	2289	0	http://t.co/qQfZed6tiC	1	Socialmedia,CyclonePam,auspol	3	Null	0	Null	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	140	15	CH🇦🇺	clickhereAU	8133	250	24810	Australia	9-5-2013 03:21:07	other_useful_information
580548935229550592	n8brn	191	RT @ewbyrne: Look out for tropical cyclone Nathan. @N8Brn http://t.co/TvD49QCQja	25-3-2015 01:57:06	1	False	en	False	False	True	N8Brn	44485840	133	3	778	14848	Null	3-6-2009 23:17:33	2120	0	Null	0	Null	0	ewbyrne,N8Brn	2	402928373,44485840	Null	<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iΟS</a>	Null	80	10	Eric Byrne	ewbyrne	52	0	282		1-11-2011 19:37:37	caution_and_advice
576730950941351936	Michelle	3684	Tropical Cyclone Pam Pounds South Pacific Islands, Dozens Feared Dead http://t.co/sIK3RjSAyu	14-3-2015 13:05:48	0	False	en	False	False	False	mmwlawtaos1	513774875	3952	210	88049	440254	MN/NM	4-3-2012 00:41:56	1105	0	http://t.co/sIK3RjSAyu	1	Null	0	Null	0	Null	Null	<a href="http://www.apple.com" rel="nofollow">iOS</a>	Null	92	11	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
578816787585732608	On Weather	414	Cyclone Tim - Update 2 (March 15, 2013) http://t.co/AWLPe4kyBB	20-3-2015 07:14:10	0	False	en	False	False	False	OnWeather1	2875245609	247	8	1	66999	Null	13-11-2014 16:35:28	126	0	http://t.co/AWLPe4kyBB	1	Null	0	Null	0	Null	Null	<a href="https://buzcast.com" rel="nofollow">Buzcast.com</a>	Null	62	9	Null	Null	Null	Null	Null	Null	Null	other_useful_information
580642812326105088	Angelic Rana	2	WL Toys V262 Cyclone UFO 4 Channel 6 Axis Gyro Quadcopter 2.4Ghz Ready to Fly (Green) http://t.co/AegcflRRby	25-3-2015 08:10:08	0	False	en	False	False	False	Angelicrcbmo	431121058	0	0	0	81980	La Possession 	7-12-2011 23:11:13	1203	0	http://t.co/AegcflRRby	1	Null	0	Null	0	Null	Null	<a href="http://www.amazon.com" rel="nofollow">AmazonRecommend</a>	Null	108	17	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
577644113270476800	I accidentally	827	Cyclone Pam cleanup gets underway in Vanuatu – in pictures: Emergency aid is beginning to flow into the Pacifi... http://t.co/LMV5HpmiQU	17-3-2015 01:34:23	0	False	en	False	False	False	OmoAkinbi	103242318	714	35	1797	168232	Where d KINGS and QUEENS live	9-1-2010 10:43:37	1892	0	http://t.co/LMV5HpmiQU	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	20	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577467396820070400	sarah is seeing harry!🍉	12792	RT @5SOSDaily_Posts: Tagged by @_awakeinadream_ 😊 #vote5sos #KCA  1. Pam  2. Calum  3. Philippines  4. Summer  5. 😙 http://t.co/UC7ZYsii2U	16-3-2015 13:52:10	6	False	en	False	False	True	harrysunflowr	3001446854	176	182	34236	105043	karly	29-1-2015 14:33:37	45	0	Null	0	vote5sos,KCA	2	_awakeinadream_	1	1014458929	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	140	19	5SOS FAM	5sosfamnVIP	10064	21	25719	5sos faved my tweet 072915 ❤️	1-3-2015 22:34:01	not_related_or_irrelevant
578909249650049024	Kat Logan Smith	408	RT @bbcweather: #Cyclone #Pam is in top 5 most intense tropical storms recorded on Earth. http://t.co/48VSYlXFbk Jo http://t.co/qCifhwEl6x	20-3-2015 13:21:35	131	False	en	False	False	True	klogansmith	141254972	554	13	1582	6168	Missouri	7-5-2010 15:45:00	1777	0	http://t.co/48VSYlXFbk	1	Cyclone,Pam	2	bbcweather	1	142614009	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	138	18	BBC Weather	bbcweather	447634	2798	88506	United Kingdom	11-5-2010 09:17:20	other_useful_information
576471667075072000	ADRA International	33502	ADRA Vanuatu is ready &amp; on standby as we monitor the category 5 #CyclonePam currently battering #Vanuatu. Updates to come. #ADRAresponds	13-3-2015 19:55:30	8	False	en	False	False	False	ADRAIntl	59209825	792	363	1528	4916	Silver Spring, MD	22-7-2009 18:44:59	2060	1	Null	0	CyclonePam,Vanuatu,ADRAresponds	3	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	21	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576854984853192704	DiadaTerra	5865	RT @unicefusa: "Unbelievable destruction" reported as #CyclonePam hits #Vanuatu. How UNICEF is taking action &amp; how you can help: http://t.c…	14-3-2015 21:18:40	18	False	en	False	False	True	ruisaldanha	128917051	2541	592	196621	632169	Curitiba - Brazil	2-4-2010 16:04:11	1807	0	Null	0	CyclonePam,Vanuatu	2	UNICEFUSA	1	7383122	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	144	20	UNICEF USA	UNICEFUSA	454044	3529	31126	New York, NY	10-7-2007 20:35:03	infrastructure_and_utilities_damage
580478840335663104	Hannah Black	960	RT @lomagss: The montage of Pam and Jim's relationship over the years... C R Y I N G	24-3-2015 21:18:34	2	False	en	False	False	True	hannahcblack	342342693	2019	16	62472	25921	Minneapolis, MN	25-7-2011 21:25:12	1337	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	84	18	Lo Mags	LaurenMagarino	465	4	8471		12-5-2010 05:12:31	not_related_or_irrelevant
576985558779490304	Ramy Jabbar	5570	Cyclone Pam Tears Through Vanuatu: Tropical Cyclone Pam has killed at least eight people around the Vanuatu ca... http://t.co/9rD8HZeeih	15-3-2015 05:57:31	0	False	en	False	False	False	Ramdog1980	369760961	6065	372	4342	1989417	Paterson, NJ	7-9-2011 22:15:45	1284	0	http://t.co/9rD8HZeeih	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	19	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
577718785852989441	AsianDevelopmentBank	211557	Emergency help for #Vanuatu following #CyclonePam http://t.co/vWqm9a1v7b via @PFIntl #relief #reconstruction	17-3-2015 06:31:06	9	False	en	False	False	False	ADB_HQ	68911475	2066	1707	2853	49379	Manila, Philippines	26-8-2009 05:59:31	2029	2	http://t.co/vWqm9a1v7b	1	Vanuatu,CyclonePam,relief,reconstruction	4	PFIntl	1	510570040	Null	<a href="http://www.meltwaterbuzz.com" rel="nofollow">Meltwater Buzz</a>	Null	108	11	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
576732926781497344	💧Bossie Rossie💧	1172	RT @billmckibben: The cyclone pounding Vanuatu is so huge it caused flooding 700 miles away on Tuvalu. http://t.co/ojqGOFwlAx @350Pacific	14-3-2015 13:13:39	49	False	en	False	False	True	rochuck	50657979	1531	59	17167	49392	South Gippsland Vic Australia	25-6-2009 14:21:25	2087	0	http://t.co/ojqGOFwlAx	1	Null	0	billmckibben,350Pacific	2	21786618,517423679	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	137	19	Bill McKibben	billmckibben	326104	8080	23604	Vermont	24-2-2009 19:30:06	infrastructure_and_utilities_damage
576473001027366912	Michael R.	3609	#wearethepeople Tropical Cyclone Pam strengthens into Category 5 storm, slams Vanuatu capital - CNN http://t.co/PhY5Ld1YIr	13-3-2015 20:00:48	0	False	en	False	False	False	michaelrosa1979	744474864	518	52	41	415708	Harrisburg, PA	8-8-2012 05:05:09	947	0	http://t.co/PhY5Ld1YIr	1	wearethepeople	1	Null	0	Null	Null	<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>	Null	122	15	Null	Null	Null	Null	Null	Null	Null	other_useful_information
578998397744640001	Jenyo Omolehin	2478	24 killed &amp; 3,300 displaced after Cyclone Pam struck Vanuatu http://t.co/5Rx0nd0YoX http://t.co/Xide0jcRj2 Pray 4dis nation #GodsPrayerRoom	20-3-2015 19:15:49	4	False	en	False	False	False	Jenyour	277928589	60	43	9279	27031	Arusha, Tanzania	6-4-2011 07:58:11	1444	2	http://t.co/5Rx0nd0YoX	1	GodsPrayerRoom	1	Null	0	Null	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	143	15	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
577265812056096768	Diplopundit	7728	RT @AFP: #BREAKING Vanuatu cyclone has damaged up to 90% of capital's houses, Oxfam says	16-3-2015 00:31:09	126	False	en	False	False	True	Diplopundit	85777561	2936	282	10445	63729	Earth	28-10-2009 09:10:10	1964	0	Null	0	BREAKING	1	AFP	1	380648579	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	88	15	AFP news agency	AFP	1698629	21394	215832	France	27-9-2011 00:35:10	infrastructure_and_utilities_damage
578594507924590592	Nelly de Corrales	356	RT @AdventistIAD: 4 Adventist Churches destroyed in Vanuatu cyclone. http://t.co/oi3RRTgswn	19-3-2015 16:30:55	2	False	en	False	False	True	NellydeCorrales	414773501	87	10	7045	16195	Clínica Good Hope, Miraflores	17-11-2011 13:30:00	1218	0	http://t.co/oi3RRTgswn	1	Null	0	AdventistIAD	1	157670304	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	91	10	Adventist IAD	AdventistIAD	8831	62	4283		20-6-2010 14:14:40	infrastructure_and_utilities_damage
578736503615942656	Mandy Zook	55	@ShowTime_McKay thank you for bringing a new dimension to our team.  Pure heart and energy.  Dont question yourself-cyclone nation doesnt.	20-3-2015 01:55:09	0	False	en	False	False	False	mszook	24018024	21	1	2437	597	Mitchellville, IA	12-3-2009 19:47:06	2198	0	Null	0	Null	0	ShowTime_McKay	1	176579945	ShowTime_McKay	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	138	22	Null	Null	Null	Null	Null	Null	Null	sympathy_and_emotional_support
580229509238153216	Helen Clark	202029	Up to 96% #Vanuatu crops destroyed, leaving people w/ no alternative food stocks. Flash Appeal #TCPam @UNOCHA_ROP http://t.co/uqjDDPddIH	24-3-2015 04:47:49	80	False	en	False	False	False	HelenClarkNZ	191849753	4959	2793	142923	64144	Null	17-9-2010 14:33:29	1648	41	Null	0	Vanuatu,TCPam	2	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	136	18	Null	Null	Null	Null	Null	Null	Null	infrastructure_and_utilities_damage
577212870301102080	Cara Skeksis	198	Red Cross #CyclonePam appeal for #Vanuatu: http://t.co/u1v710vTu3	15-3-2015 21:00:47	0	False	en	False	False	False	Skels	20237290	28	16	2460	9707	Australia	6-2-2009 13:45:47	2228	0	http://t.co/u1v710vTu3	1	CyclonePam,Vanuatu	2	Null	0	Null	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	65	7	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577007786074181632	diane gilpin	2128	RT @EaccNet: Vanuatu: Cyclone Pam One Of Worst In Pacific History | Humanitarian News http://t.co/NV79qgeG1z	15-3-2015 07:25:51	2	False	en	False	False	True	digilpin	40450927	3127	155	13130	19651	UK	16-5-2009 11:50:45	2128	0	http://t.co/NV79qgeG1z	1	Null	0	EaccNet	1	1565945864	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	108	15	East Africa Climate	EaccNet	2885	198	22572	Nairobi	3-7-2013 14:39:09	other_useful_information
577234091063390209	Marcia Beale	10	Keep safe friends and family in gisborne! #pam	15-3-2015 22:25:06	0	False	en	False	False	False	BealeMarcia	3087159205	62	0	4	3	Null	15-3-2015 22:21:04	0	0	Null	0	pam	1	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	46	8	Null	Null	Null	Null	Null	Null	Null	caution_and_advice
577384793559605248	Maneet	253	I think I want to make a Tshirt that says - I survived Cyclone Pam. Let's sell it and send money to help the people of Vanuatu.	16-3-2015 08:23:56	0	False	en	False	False	False	maneetjolly	190711704	262	7	3010	5346	Triangulating	14-9-2010 17:07:40	1643	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	127	27	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
580990318885007363	STOP THE BREXIT DISASTER CAPITALISTS	12313	RT @UNICEF: #WaterIs starting to flow in #Vanuatu - Hilson from @UnicefAsiaPac tests water from newly restored supply system http://t.co/tJ…	26-3-2015 07:11:00	104	False	en	False	False	True	JoRichardsKent	419927046	8886	197	64051	332542	Null	23-11-2011 23:50:48	1218	0	Null	0	WaterIs,Vanuatu	2	UNICEF	1	33933259	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	20	UNICEF	UNICEF	7790406	27290	44988		21-4-2009 15:16:12	infrastructure_and_utilities_damage
576811813360128000	Lori	670	RT @CARE: “We woke up today to complete and total devastation," says @CARE in #Vanuatu. http://t.co/7Tt0bv2IQn #CyclonePam, #TCPam	14-3-2015 18:27:07	15	False	en	False	False	True	lej3331227	507756504	1501	12	15271	7423	Null	28-2-2012 18:45:59	1109	0	http://t.co/7Tt0bv2IQn	1	Vanuatu,CyclonePam,TCPam	3	CARE,CARE	2	16834046,16834046	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	130	18	CARE (care.org)	CARE	1272525	7134	32210	Atlanta	18-10-2008 01:35:47	sympathy_and_emotional_support
577195151514152960	Donna Miles-Mojab	846	Thinking of u all in #vanuatu; specially families with young children, pregnant mothers and the elderly. V. Proud #NZ's first on the scene.	15-3-2015 19:50:22	0	False	en	False	False	False	UnPressed	2910414852	144	27	3129	5324	Christchurch, NZ	26-11-2014 01:45:06	109	0	Null	0	vanuatu,NZ	2	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	139	23	Null	Null	Null	Null	Null	Null	Null	sympathy_and_emotional_support
578836962955681792	Timothy Maxwell	1	Mass vaccinations in Vanuatu in cyclone aftermath - The Hindu	20-3-2015 08:34:20	0	False	en	False	False	False	RaeRe1a9	2756722947	0	0	27	83	Canada	31-8-2014 05:19:32	201	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	61	10	Null	Null	Null	Null	Null	Null	Null	other_useful_information
580509918538690560	Jonas Maria	519	U.N. targets shelter, water in $29.9 million appeal for cyclone-hit Vanuatu: LONDON (Thomson Reuters Foundatio...  http://t.co/eET4exeqmU	24-3-2015 23:22:04	0	False	en	False	False	False	JonasMaria35	1470703406	582	4	6	40127	Null	30-5-2013 21:29:56	663	0	http://t.co/eET4exeqmU	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	137	17	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
576603546625294336	La Page	68	RT @HelenSzoke: RT @OxfamAustralia: OxfaminVanuatu's @Colincvr, on what it's like to face up to a cyclone of this size &amp; ferocity. http://t…	14-3-2015 04:39:32	2	False	en	False	False	True	Pageasinbook	446956912	366	5	1258	1681	Brisbane, Australia	26-12-2011 10:16:01	1173	0	Null	0	Null	0	HelenSzoke,OxfamAustralia,Colincvr	3	377684054,13752782,2367477707	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	144	22	Helen Szoke	HelenSzoke	4589	123	4384	Melbourne, Australia	21-9-2011 23:30:56	other_useful_information
576533040798810114	clingtothewreckage🦋	391	.@VeganAri @katastraphe007 @MikkoAlanne @Jtillathekilla2 @FrankRadioIO in honor of sam: 1) pam anderson 2) broadway 3) poker! 😄 😄 😄	13-3-2015 23:59:23	4	False	en	False	False	False	arayah_mariah	326435115	814	39	20068	24140	minsk via milan (okay, nj)	29-6-2011 22:29:41	1353	6	Null	0	Null	0	VeganAri,katastraphe007,MikkoAlanne,jtillathekilla2	4	75137937,78090455,437874669,856627474666586112	Null	<a href="https://twitterrific.com/ios" rel="nofollow">Twitterrific for iOS</a>	Null	134	19	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
576527388999180288	Hurricane/Typhoon/Cyclone Alerts	549	@V4NU4TU Click http://t.co/TklaHDy7NN: #PAM(260kph) exits #VANAUTU isles-Squalls to effect #MARE #LIFOU #NEWCALEDONIA http://t.co/IbOV7buWO0	13-3-2015 23:36:55	0	False	en	False	False	False	RoshinRowjee	330348706	458	63	612	18039	Global Service	6-7-2011 13:49:42	1346	1	http://t.co/TklaHDy7NN	1	PAM,VANAUTU,MARE,LIFOU,NEWCALEDONIA	5	V4NU4TU	1	46834388	V4NU4TU	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	12	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576628319359275008	Pablo Martins	1762	RT @wxtrackercody: The sun is up over #Pam as the eye moves directly over the island of Tanna: http://t.co/Yug4zyqsgS	14-3-2015 06:17:59	13	False	en	False	False	True	arcticpablom	45825289	1509	175	24751	119914	Canoas, RS.	9-6-2009 12:27:39	2103	0	Null	0	Pam	1	wxtrackercody	1	469911910	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	117	19	Cody Fields	wxtrackercody	1681	114	11203	Wilmington, NC	21-1-2012 03:55:49	other_useful_information
577865771126255616	HuffPost Impact	118344	Aid agencies to begin helicopter flights to cyclone-stricken #Vanuatu http://t.co/kQpnAYTOnu	17-3-2015 16:15:10	2	False	en	False	False	False	HuffPostImpact	80681990	236	3527	29	36869	New York	7-10-2009 21:13:12	1986	1	http://t.co/kQpnAYTOnu	1	Vanuatu	1	Null	0	Null	Null	<a href="http://www.huffingtonpost.com" rel="nofollow">The Huffington Post</a>	Null	92	10	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577786929753784320	Bert Brugghemans	4685	RT @PatrickMeier: Calling All #DigitalJedis: Support UN Disaster Assessments for #CyclonePam! Simple as a click! Go to http://t.co/j17M2wzy…	17-3-2015 11:01:53	24	False	en	False	False	True	BertBrugghemans	61791663	2317	138	23110	29720	Antwerp	31-7-2009 15:11:16	2054	0	Null	0	DigitalJedis,CyclonePam	2	PatrickMeier	1	16895951	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	18	Patrick Meier	PatrickMeier	21476	1709	14486	Lausanne, Switzerland	21-10-2008 23:09:45	donation_needs_or_offers_or_volunteering_services
580362293730504704	Cyclone History	89	On this day for March 24 - #Cyclone Jasper (pictured) forms, along with Izilda and S. Atlantic storm Catarina http://t.co/L2coZd1zfx	24-3-2015 13:35:28	1	False	en	False	False	False	CycloneHistory	3093731061	0	1	0	38	Manchester, United Kingdom	18-3-2015 01:19:51	6	1	Null	0	Cyclone	1	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	132	20	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576853606067892224	Duska Sulicich	2849	Cyclone Pam lashes Vanuatu. Worst storm in living memory. http://t.co/zevvTS4uFv via @theage	14-3-2015 21:13:11	0	False	en	False	False	False	DuskaSulicich	582574776	1779	78	7169	17634	Null	17-5-2012 06:16:00	1031	0	http://t.co/zevvTS4uFv	1	Null	0	theage	1	32201814	Null	<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>	Null	92	12	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577890896324198400	TundeJoda MPhil CEng	364	RT @UNFCCC: "Climate change is intensifying the risks for hundreds of millions of people" - @UN's Ban http://t.co/V9RZfug1u4 #Pam http://t.…	17-3-2015 17:55:01	258	False	en	False	False	True	jodatunde	132464568	1919	7	455	780	Lagos, Nigeria	13-4-2010 09:16:38	1799	0	http://t.co/V9RZfug1u4	1	Pam	1	UNFCCC,UN	2	17463923,14159148	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	20	UN Climate Change	UNFCCC	654476	8460	25670	Bonn, Germany	18-11-2008 13:39:11	caution_and_advice
577684301992448000	Tweeting Roo ™	3919	How Australia is helping Vanuatu - The Australian http://t.co/4JXK1uFTRn #Aust	17-3-2015 04:14:05	0	False	en	False	False	False	TweetingRoo	723470298	2065	349	11	288610	Sydney Australia	29-7-2012 05:57:33	960	0	http://t.co/4JXK1uFTRn	1	Aust	1	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	78	10	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
578829647682674688	Elizabeth Stuart	2050	RT @spc_cps: Series of #CyclonePam assistance maps from @spc_cps Statistics Division @vnso_stats  @prismstats http://t.co/t5kvM6hApF …	20-3-2015 08:05:16	15	False	en	False	False	True	ElizStuart	153084474	1766	64	2688	2757	London and Oxford	7-6-2010 17:00:23	1746	0	http://t.co/t5kvM6hApF	1	CyclonePam	1	spc_cps,spc_cps,vnso_stats,prismstats	4	343148096,343148096,2384426720,234579330	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	134	16	Pacific Community	spc_cps	21150	260	7298	26 countries & territories	27-7-2011 03:54:19	other_useful_information
579244517187985408	Michael Reichmann	0	As cyclone bore down, Vanuatu president, disaster officials left for conference - Channel News Asia	21-3-2015 11:33:49	0	False	en	False	False	False	lumldna	2695221258	0	0	14	76	all over Canada	31-7-2014 09:12:57	233	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	99	15	Null	Null	Null	Null	Null	Null	Null	other_useful_information
